timestamp,open,high,low,close,volume
2005-05-30,62.23,67.31,61.01,64.42,376942
2005-05-31,64.49,65.46,62.52,64.22,161436
2005-06-01,64.68,65.44,62.05,62.41,66072
2005-06-02,62.23,64.15,62.23,62.73,51725
2005-06-03,63.17,64.66,62.79,63.82,50553
2005-06-04,64.02,64.05,62.79,63.18,12563
2005-06-06,63.26,64.02,62.52,63.69,36820
2005-06-07,62.79,64.02,62.79,63.27,12666
2005-06-08,65.62,65.62,63.36,63.73,17852
2005-06-09,63.56,64.02,63.08,63.34,12506
2005-06-10,63.17,63.74,62.13,62.31,10636
2005-06-13,63.64,63.64,62.32,62.83,12215
2005-06-14,62.98,65.15,62.98,64.53,19743
2005-06-15,64.21,66.55,64.21,64.48,35391
2005-06-16,65.15,68.46,64.68,67.54,227420
2005-06-17,67.8,68.31,65.53,66.04,106227
2005-06-20,65.91,65.91,63.26,64.86,34092
2005-06-21,63.83,64.68,63.36,64.39,13998
2005-06-22,66.1,66.1,63.57,64.25,19587
2005-06-23,64.21,64.68,63.58,64.23,11104
2005-06-24,63.98,64.49,62.89,63.83,9865
2005-06-27,63.74,64.21,63.45,63.67,20234
2005-06-28,63.83,63.83,61.94,62.72,19637
2005-06-29,62.98,64.02,62.14,62.62,6932
2005-06-30,63.24,63.5,61.56,62.05,4021
2005-07-01,63.26,64.52,62.32,63.33,7858
2005-07-04,64.87,64.87,62.04,64.1,4813
2005-07-05,63.67,64.68,63.67,64.23,5911
2005-07-06,63.74,64.96,63.74,64.57,7415
2005-07-07,64.68,65.44,62.51,62.91,7531
2005-07-08,65.06,65.15,62.79,63.71,13493
2005-07-11,63.27,64.96,63.27,64.19,15745
2005-07-12,63.38,64.29,63.26,63.61,4273
2005-07-13,62.32,65.53,61.69,62.65,9606
2005-07-14,62.41,63.17,62.41,62.79,10059
2005-07-15,62.79,62.79,61.69,61.91,6512
2005-07-18,61.09,63.26,61.09,62.9,5168
2005-07-19,63.26,63.45,62.42,63.17,31548
